,label,song_id
7038,7038,66707513
7039,7039,76495953
7040,7040,135369834
7041,7041,129309154
7042,7042,72427140
7043,7043,437979042
7044,7044,58786711
7045,7045,479307582
7046,7046,4184649
7047,7047,94967154
7048,7048,9434376
7049,7049,15839774
7050,7050,17330689
7051,7051,361839831
7052,7052,4952834
7053,7053,4633739
7054,7054,107043458
7055,7055,7764689
7056,7056,138958295
7057,7057,629899862
7058,7058,16652778
7059,7059,33127611
7060,7060,576226192
7061,7061,4109205
7062,7062,6628171
7063,7063,953609
7064,7064,67446410
7065,7065,411675922
7066,7066,61937355
7067,7067,67102112
7068,7068,599191
7069,7069,144985218
7070,7070,16705444
7071,7071,91046875
7072,7072,357495391
7073,7073,380537301
7074,7074,82060230
7075,7075,66544541
7076,7076,797434
7077,7077,1167927
7078,7078,8066400
7079,7079,936883
7080,7080,72089439
7081,7081,141365831
7082,7082,70335406
7083,7083,890307
7084,7084,1247235
7085,7085,564974152
7086,7086,63042041
7087,7087,72420914
7088,7088,64514293
7089,7089,542435962
7090,7090,8163843
7091,7091,132196532
7092,7092,4302117
7093,7093,6487922
7094,7094,70137220
7095,7095,936909
7096,7096,127452943
7097,7097,73441452
7098,7098,67576462
7099,7099,407106872
7100,7100,3138018
7101,7101,78099004
7102,7102,94555892
7103,7103,71844141
7104,7104,435511782
7105,7105,470287952
7106,7106,10697627
7107,7107,72332709
7108,7108,68511564
7109,7109,508635532
7110,7110,62214253
7111,7111,70386489
7112,7112,8932893
7113,7113,3103845
7114,7114,144545232
7115,7115,121917464
7116,7116,46641211
7117,7117,105243272
7118,7118,131460744
7119,7119,17345763
7120,7120,16161074
7121,7121,66025383
7122,7122,415238492
7123,7123,11272703
7124,7124,409085932
7125,7125,65630213
7126,7126,52880111
7127,7127,107541568
7128,7128,362777151
7129,7129,3848184
7130,7130,572115812
7131,7131,427553572
7132,7132,2148731
7133,7133,3130319
7134,7134,74672952
7135,7135,103503102
7136,7136,129296068
7137,7137,46676701
7138,7138,69000120
7139,7139,121710324
7140,7140,110265034
7141,7141,3545093
7142,7142,7610353
7143,7143,39404881
7144,7144,3129568
7145,7145,129595526
7146,7146,10178914
7147,7147,7006311
7148,7148,442041452
7149,7149,4006595
7150,7150,662352402
7151,7151,66190266
7152,7152,404214032
7153,7153,4300243
7154,7154,552411
7155,7155,451666062
7156,7156,126911387
7157,7157,1165303
7158,7158,6762025
7159,7159,68765127
7160,7160,92213556
7161,7161,980286
7162,7162,62624907
7163,7163,90823193
7164,7164,83858566
7165,7165,83841464
7166,7166,121544142
7167,7167,66480307
7168,7168,50454871
7169,7169,14404622
7170,7170,85021493
7171,7171,72371355
7172,7172,1115044
7173,7173,17768062
7174,7174,3139511
7175,7175,2802638
7176,7176,76205567
7177,7177,2606452
7178,7178,78620316
7179,7179,107115928
7180,7180,79965994
7181,7181,12343171
7182,7182,70103791
7183,7183,509652892
7184,7184,70541069
7185,7185,128817967
7186,7186,1157899
7187,7187,81609384
7188,7188,2183624
7189,7189,144666918
7190,7190,2437765
7191,7191,140326869
7192,7192,92983220
7193,7193,105497582
7194,7194,20578521
7195,7195,12817764
7196,7196,9914584
7197,7197,3146149
7198,7198,2176860
7199,7199,598671
7200,7200,67316165
7201,7201,1152235
7202,7202,132123632
7203,7203,138127071
7204,7204,360301941
7205,7205,142986220
7206,7206,100511504
7207,7207,99513264
7208,7208,884030
7209,7209,3821067
7210,7210,113414662
7211,7211,585605322
7212,7212,561856842
7213,7213,23890251
7214,7214,61723627
7215,7215,92069924
7216,7216,535600192
7217,7217,555905302
7218,7218,131449236
7219,7219,98545632
7220,7220,3098840
7221,7221,84908561
7222,7222,5884206
7223,7223,608232942
7224,7224,373780821
7225,7225,13100386
7226,7226,135203382
7227,7227,84310513
7228,7228,1101731
7229,7229,138796241
7230,7230,577781352
7231,7231,86044539
7232,7232,137233986
7233,7233,66455655
7234,7234,3138696
7235,7235,500717172
7236,7236,88895879
7237,7237,101953159
7238,7238,134815774
7239,7239,125969381
7240,7240,1582259
7241,7241,75502846
7242,7242,4231436
7243,7243,76715907
7244,7244,3135561
7245,7245,9927668
7246,7246,96507494
7247,7247,141160791
7248,7248,110691824
7249,7249,64672376
7250,7250,95854708
7251,7251,70522876
7252,7252,3959769
7253,7253,35357851
7254,7254,495451992
7255,7255,6278729
7256,7256,81627984
7257,7257,6636461
7258,7258,73460568
7259,7259,4762658
7260,7260,1564348
7261,7261,140634497
7262,7262,409317922
7263,7263,136887766
7264,7264,560695482
7265,7265,72543805
7266,7266,594628312
7267,7267,4197807
7268,7268,4634865
7269,7269,3153537
7270,7270,962260
7271,7271,90318205
7272,7272,125241472
7273,7273,371978651
7274,7274,135335112
7275,7275,352141461
7276,7276,127186083
7277,7277,491032622
7278,7278,562764372
7279,7279,511394722
7280,7280,7560980
7281,7281,1141671
7282,7282,67565330
7283,7283,81404752
7284,7284,75389748
7285,7285,70051874
7286,7286,144533962
7287,7287,89860927
7288,7288,62847142
7289,7289,570887
7290,7290,139618633
7291,7291,520778022
7292,7292,775712
7293,7293,141952025
7294,7294,371593461
7295,7295,93447016
7296,7296,369426871
7297,7297,122213282
7298,7298,542802452
7299,7299,119437180
7300,7300,604502002
7301,7301,65227254
7302,7302,3140136
7303,7303,908443
7304,7304,130914062
7305,7305,357916231
7306,7306,67556948
7307,7307,22569781
7308,7308,463394172
7309,7309,16982364
7310,7310,67954791
7311,7311,2504642
7312,7312,5869368
7313,7313,2594443
7314,7314,494866052
7315,7315,7706008
7316,7316,65009300
7317,7317,105286430
7318,7318,679240
7319,7319,555263602
7320,7320,362917271
7321,7321,81670580
7322,7322,364957381
7323,7323,106061606
7324,7324,143382074
7325,7325,5398215
7326,7326,96133358
7327,7327,92910048
7328,7328,88252835
7329,7329,5434292
7330,7330,16341245
7331,7331,492294412
7332,7332,6339760
7333,7333,123062160
7334,7334,69174736
7335,7335,400520302
7336,7336,3169166
7337,7337,675346372
7338,7338,64607953
7339,7339,3116046
7340,7340,77861338
7341,7341,487484142
7342,7342,120674224
7343,7343,89904353
7344,7344,444320922
7345,7345,68046808
7346,7346,477392122
7347,7347,73460531
7348,7348,68953993
7349,7349,52487711
7350,7350,84268195
7351,7351,14068708
7352,7352,525335002
7353,7353,656291232
7354,7354,1165438
7355,7355,405508212
7356,7356,62856117
7357,7357,66928112
7358,7358,145000990
7359,7359,62624910
7360,7360,3071251
7361,7361,515897102
7362,7362,2124739
7363,7363,10197465
7364,7364,3091966
7365,7365,2430331
7366,7366,3979726
7367,7367,1030191
7368,7368,4315319
7369,7369,91599966
7370,7370,62166941
7371,7371,63015915
7372,7372,68120957
7373,7373,1946902
7374,7374,17197354
7375,7375,538073242
7376,7376,511840282
7377,7377,113990426
7378,7378,580796172
7379,7379,90408873
7380,7380,361314781
7381,7381,144451194
7382,7382,74020818
7383,7383,17690837
7384,7384,633094012
7385,7385,937248
7386,7386,114053220
7387,7387,63094557
7388,7388,956511
7389,7389,17199913
7390,7390,4286051
7391,7391,669567072
7392,7392,13442684
7393,7393,92871184
7394,7394,699724
7395,7395,93866186
7396,7396,11206810
7397,7397,34597901
7398,7398,452785412
7399,7399,493108512
7400,7400,135438506
7401,7401,555626102
7402,7402,3787855
7403,7403,17752703
7404,7404,78232944
7405,7405,6461419
7406,7406,94105896
7407,7407,2525877
7408,7408,66710381
7409,7409,10427330
7410,7410,8011855
7411,7411,929891
7412,7412,111603012
7413,7413,66564183
7414,7414,509616132
7415,7415,70917698
7416,7416,140744897
7417,7417,16090944
7418,7418,140858665
7419,7419,481339432
7420,7420,3167846
7421,7421,408868942
7422,7422,6588200
7423,7423,653176712
7424,7424,141353291
7425,7425,72779439
7426,7426,60901819
7427,7427,73854495
7428,7428,71036237
7429,7429,3165973
7430,7430,68070168
7431,7431,66190264
7432,7432,69007649
7433,7433,78102599
7434,7434,116899962
7435,7435,83838106
7436,7436,69000159
7437,7437,694618
7438,7438,113731868
7439,7439,94397134
7440,7440,1113001
7441,7441,75212311
7442,7442,100932744
7443,7443,68634981
7444,7444,385097421
7445,7445,506764642
7446,7446,17607155
7447,7447,548348692
7448,7448,142986210
7449,7449,76019369
7450,7450,72066245
7451,7451,3264814
7452,7452,3075942
7453,7453,409403892
7454,7454,74569183
7455,7455,2610766
7456,7456,107958668
7457,7457,419827572
7458,7458,99554816
7459,7459,355191371
7460,7460,376021571
7461,7461,64472943
7462,7462,107541556
7463,7463,137261720
7464,7464,88806537
7465,7465,132689476
7466,7466,135241348
7467,7467,72717418
7468,7468,79820412
7469,7469,62174292
7470,7470,11122797
7471,7471,368529081
7472,7472,13142736
7473,7473,539057
7474,7474,34041941
7475,7475,410900152
7476,7476,414631692
7477,7477,2237702
7478,7478,9812696
7479,7479,76306707
7480,7480,63045023
7481,7481,622491452
7482,7482,3107319
7483,7483,95200808
7484,7484,101172698
7485,7485,452891832
7486,7486,380683911
7487,7487,119936612
7488,7488,660354212
7489,7489,102812456
7490,7490,409963622
7491,7491,671165
7492,7492,467730662
7493,7493,103733328
7494,7494,84721931
7495,7495,68926156
7496,7496,4197796
7497,7497,13145326
7498,7498,136336114
7499,7499,64012267
7500,7500,634811902
7501,7501,345962201
7502,7502,82346018
7503,7503,424585882
7504,7504,111780292
7505,7505,14278985
7506,7506,1101814
7507,7507,1109730
7508,7508,142335443
7509,7509,3148051
7510,7510,304844
7511,7511,68861114
7512,7512,95265356
7513,7513,7813316
7514,7514,357741801
7515,7515,102417226
7516,7516,70856509
7517,7517,144530014
7518,7518,6488043
7519,7519,16339551
7520,7520,558504202
7521,7521,428477552
7522,7522,83160466
7523,7523,3144650
7524,7524,65396337
7525,7525,6295900
7526,7526,76396251
7527,7527,732445
7528,7528,378581671
7529,7529,2712817
7530,7530,606883702
7531,7531,7145803
7532,7532,78737163
7533,7533,104621792
7534,7534,393896172
7535,7535,65629307
7536,7536,3098520
7537,7537,130012244
7538,7538,2907913
7539,7539,7365955
7540,7540,119465716
7541,7541,5079794
7542,7542,65445747
7543,7543,68849291
7544,7544,74476735
7545,7545,62399558
7546,7546,69592705
7547,7547,908572
7548,7548,440962932
7549,7549,664450
7550,7550,63042039
7551,7551,70640765
7552,7552,89845485
7553,7553,13816590
7554,7554,537435852
7555,7555,9997018
7556,7556,91352068
7557,7557,62624911
7558,7558,68788681
7559,7559,87173335
7560,7560,7545816
7561,7561,87872139
7562,7562,99199130
7563,7563,480860592
7564,7564,93806534
7565,7565,81577622
7566,7566,4315379
7567,7567,498525792
7568,7568,2686140
7569,7569,87675733
7570,7570,96856438
7571,7571,81035478
7572,7572,5497136
7573,7573,142986208
7574,7574,94195882
7575,7575,1724735
7576,7576,427373262
7577,7577,125987647
7578,7578,312141
7579,7579,77380958
7580,7580,142749606
7581,7581,64729489
7582,7582,134757194
7583,7583,71590745
7584,7584,346457241
7585,7585,73594787
7586,7586,457288132
7587,7587,463271602
7588,7588,69305455
7589,7589,403533912
7590,7590,66839180
7591,7591,2446608
7592,7592,6588199
7593,7593,701967
7594,7594,480861232
7595,7595,134294748
7596,7596,916339
7597,7597,5638164
7598,7598,122864498
7599,7599,7157487
7600,7600,107541558
7601,7601,482172242
7602,7602,71914282
7603,7603,68345101
7604,7604,7072781
7605,7605,560951862
7606,7606,497406912
7607,7607,10446169
7608,7608,83158588
7609,7609,61142284
7610,7610,125974247
7611,7611,3102199
7612,7612,72934527
7613,7613,3102419
7614,7614,15778294
7615,7615,17612500
7616,7616,143529980
7617,7617,14396159
7618,7618,431262232
7619,7619,105286722
7620,7620,1179365
7621,7621,113450790
7622,7622,385167331
7623,7623,94864546
7624,7624,7157476
7625,7625,2171461
7626,7626,353468481
7627,7627,863427
7628,7628,460064012
7629,7629,405294642
7630,7630,1579481
7631,7631,69404587
7632,7632,661930
7633,7633,96731136
7634,7634,6823885
7635,7635,478073762
7636,7636,69107548
7637,7637,92178084
7638,7638,2370748
7639,7639,70213219
7640,7640,6329663
7641,7641,66789513
7642,7642,79502286
7643,7643,13471101
7644,7644,522239912
7645,7645,500794252
7646,7646,4299807
7647,7647,7216938
7648,7648,12790053
7649,7649,131998704
7650,7650,71124050
7651,7651,70562301
7652,7652,68820475
7653,7653,91085113
7654,7654,75244194
7655,7655,676573
7656,7656,73971167
7657,7657,424592982
7658,7658,67420594
7659,7659,92601004
7660,7660,542748792
7661,7661,5094211
7662,7662,97174954
7663,7663,15778289
7664,7664,106036530
7665,7665,60726278
7666,7666,3134155
7667,7667,72420915
7668,7668,74578093
7669,7669,129568044
7670,7670,483210852
7671,7671,141412371
7672,7672,502244852
7673,7673,10686934
7674,7674,579934902
7675,7675,401788962
7676,7676,112918940
7677,7677,14278986
7678,7678,10260075
7679,7679,425965922
7680,7680,18199520
7681,7681,511580352
7682,7682,61424060
7683,7683,2575685
7684,7684,2283851
7685,7685,466801522
7686,7686,73323486
7687,7687,64471365
7688,7688,106883606
7689,7689,717358
7690,7690,10193648
7691,7691,130853848
7692,7692,8081251
7693,7693,14515463
7694,7694,2733702
7695,7695,383131931
7696,7696,4764439
7697,7697,80591866
7698,7698,925106
7699,7699,3083233
7700,7700,1143634
7701,7701,90272759
7702,7702,15110820
7703,7703,3097497
7704,7704,68950953
7705,7705,66480897
7706,7706,410092352
7707,7707,461704192
7708,7708,465659412
7709,7709,725929
7710,7710,357741941
7711,7711,84682899
7712,7712,541387
7713,7713,576188012
7714,7714,61006360
7715,7715,125339746
7716,7716,70640486
7717,7717,952875
7718,7718,102610238
7719,7719,12681076
7720,7720,142369909
7721,7721,3589589
7722,7722,962320
7723,7723,5093672
7724,7724,16328411
7725,7725,541278352
7726,7726,1169677
7727,7727,497160082
7728,7728,107878888
7729,7729,93117550
7730,7730,1088141
7731,7731,436551402
7732,7732,14479399
7733,7733,1095846
7734,7734,15781397
7735,7735,64039357
7736,7736,126344553
7737,7737,12493507
7738,7738,365131431
7739,7739,555805
7740,7740,397634232
7741,7741,94792522
7742,7742,78391895
7743,7743,4299799
7744,7744,9791982
7745,7745,17728250
7746,7746,691125152
7747,7747,554121
7748,7748,72398864
7749,7749,12565418
7750,7750,644986702
7751,7751,73015921
7752,7752,3097498
7753,7753,102360956
7754,7754,134527930
7755,7755,75717115
7756,7756,544840402
7757,7757,64232606
7758,7758,144572216
7759,7759,116348694
7760,7760,357774291
7761,7761,470287772
7762,7762,1167971
7763,7763,390691731
7764,7764,61142295
7765,7765,569704332
7766,7766,134539418
7767,7767,84694353
7768,7768,3129663
7769,7769,910220
7770,7770,72714554
7771,7771,68548318
7772,7772,5746323
7773,7773,497306072
7774,7774,14552203
7775,7775,449394582
7776,7776,103734596
7777,7777,3129087
7778,7778,67950719
7779,7779,36527271
7780,7780,3109328
7781,7781,137886759
7782,7782,429149922
7783,7783,10583779
7784,7784,103427056
7785,7785,615245632
7786,7786,122106766
7787,7787,85918455
7788,7788,26614701
7789,7789,708054
7790,7790,422305912
7791,7791,418466072
7792,7792,825823
7793,7793,313640
7794,7794,99156218
7795,7795,69863371
7796,7796,123494360
7797,7797,65227248
7798,7798,3759814
7799,7799,71302128
7800,7800,70640494
7801,7801,88642071
7802,7802,541418492
7803,7803,464226482
7804,7804,136869736
7805,7805,94689414
7806,7806,3056960
7807,7807,72714553
7808,7808,140857827
7809,7809,498277812
7810,7810,886450
7811,7811,680096
7812,7812,1167554
7813,7813,457318822
7814,7814,2954698
7815,7815,240866
7816,7816,89870589
7817,7817,532050
7818,7818,354454141
7819,7819,16010344
7820,7820,109580398
7821,7821,140055751
7822,7822,521808322
7823,7823,17199793
7824,7824,113990444
7825,7825,514438422
7826,7826,100313772
7827,7827,130522164
7828,7828,126998733
7829,7829,13526101
7830,7830,528339351
7831,7831,124220520
7832,7832,86420699
7833,7833,5223908
7834,7834,6471311
7835,7835,900835
7836,7836,104417964
7837,7837,80134624
7838,7838,17691788
7839,7839,390159091
7840,7840,136693598
7841,7841,455230822
7842,7842,4604615
7843,7843,950467
7844,7844,17135105
7845,7845,408868902
7846,7846,2529023
7847,7847,71999726
7848,7848,6682686
7849,7849,10260081
7850,7850,3002373
7851,7851,13529568
7852,7852,4819303
7853,7853,432739632
7854,7854,348291301
7855,7855,139076273
7856,7856,604781
7857,7857,543155302
7858,7858,113536504
7859,7859,123803086
7860,7860,349988121
7861,7861,1136200
7862,7862,82742476
7863,7863,1151525
7864,7864,1023566
7865,7865,612186912
7866,7866,98320706
7867,7867,880943
7868,7868,7677879
7869,7869,439351872
7870,7870,532182272
7871,7871,7365619
7872,7872,74041096
7873,7873,3899451
7874,7874,75717116
7875,7875,14524977
7876,7876,113516122
7877,7877,72208034
7878,7878,124603262
7879,7879,101942865
7880,7880,68943078
7881,7881,72795472
7882,7882,532094
7883,7883,503122802
7884,7884,70683038
7885,7885,497479292
7886,7886,62624913
7887,7887,93442428
7888,7888,138791745
7889,7889,525334532
7890,7890,35088291
7891,7891,3129771
7892,7892,14306486
7893,7893,1576353
7894,7894,4096722
7895,7895,548628402
7896,7896,70815861
7897,7897,111780464
7898,7898,499994962
7899,7899,906586
7900,7900,620692342
7901,7901,397746652
7902,7902,509616112
7903,7903,883648
7904,7904,12292191
7905,7905,133165922
7906,7906,2317826
7907,7907,535526052
7908,7908,142433067
7909,7909,3028064
7910,7910,106108080
7911,7911,106980436
7912,7912,17827330
7913,7913,3589124
7914,7914,888287
7915,7915,51593131
7916,7916,2640404
7917,7917,5743497
7918,7918,3064318
7919,7919,484522452
7920,7920,1109744
7921,7921,14145918
7922,7922,60946208
7923,7923,370962431
7924,7924,4127462
7925,7925,65187361
7926,7926,114313218
7927,7927,66512638
7928,7928,144538350
7929,7929,7930716
7930,7930,1182579
7931,7931,698260
7932,7932,76232143
7933,7933,104910764
7934,7934,7300948
7935,7935,116944160
7936,7936,13460196
7937,7937,925108
7938,7938,410960142
7939,7939,62847159
7940,7940,83844556
7941,7941,60763264
7942,7942,84310993
7943,7943,13670941
7944,7944,13130263
7945,7945,3905059
7946,7946,86878325
7947,7947,3551318
7948,7948,76057844
7949,7949,136336992
7950,7950,100249114
7951,7951,62566552
7952,7952,7510375
7953,7953,428974622
7954,7954,72544951
7955,7955,14145922
7956,7956,1044105
7957,7957,90823153
7958,7958,2793691
7959,7959,107184116
7960,7960,412507712
7961,7961,77030935
7962,7962,72544850
7963,7963,80984324
7964,7964,78742576
7965,7965,63576905
7966,7966,110892216
7967,7967,28883391
7968,7968,67562478
7969,7969,352210261
7970,7970,7826607
7971,7971,72780310
7972,7972,4288159
7973,7973,124606176
7974,7974,637734852
7975,7975,2282841
7976,7976,113120158
7977,7977,423149202
7978,7978,350151871
7979,7979,489905402
7980,7980,3155393
7981,7981,935442
7982,7982,107688326
7983,7983,13197416
7984,7984,67714991
7985,7985,141617003
7986,7986,2287063
7987,7987,3116806
7988,7988,124604316
7989,7989,888288
7990,7990,74672922
7991,7991,105216112
7992,7992,389814621
7993,7993,485054712
7994,7994,71623639
7995,7995,465748292
7996,7996,567409782
7997,7997,6214596
7998,7998,367729261
7999,7999,7664548
8000,8000,12228180
8001,8001,2249235
8002,8002,70776345
8003,8003,365994881
8004,8004,125493154
8005,8005,10006346
8006,8006,7272269
8007,8007,479801712
8008,8008,13797108
8009,8009,99141964
8010,8010,103598036
8011,8011,542489882
8012,8012,98246796
8013,8013,62146450
8014,8014,14835132
8015,8015,387610281
8016,8016,5807295
8017,8017,5431891
8018,8018,7779531
8019,8019,396292062
8020,8020,66772090
8021,8021,86096869
8022,8022,4299990
8023,8023,401282872
8024,8024,68352605
8025,8025,60437441
8026,8026,357737811
8027,8027,351553511
8028,8028,129736034
8029,8029,142336931
8030,8030,91234734
8031,8031,2640407
8032,8032,76066730
8033,8033,7155433
8034,8034,378514331
8035,8035,87669713
8036,8036,51676591
8037,8037,2670381
8038,8038,106095084
8039,8039,144451196
8040,8040,4694985
8041,8041,133165774
8042,8042,99976960
8043,8043,108809266
8044,8044,73567809
8045,8045,96376758
8046,8046,1108201
8047,8047,76376889
8048,8048,2124367
8049,8049,423097622
8050,8050,62220851
8051,8051,450365102
8052,8052,92198180
8053,8053,4315684
8054,8054,391176252
8055,8055,431261492
8056,8056,99234648
8057,8057,453729482
8058,8058,133102188
8059,8059,90661177
8060,8060,343856421
8061,8061,125970777
8062,8062,16341305
8063,8063,572570972
8064,8064,104545682
8065,8065,6881746
8066,8066,10446392
8067,8067,482986792
8068,8068,125651224
8069,8069,125970763
8070,8070,534018462
8071,8071,3100894
8072,8072,381143201
8073,8073,130447442
8074,8074,140984607
8075,8075,505629502
8076,8076,3843592
8077,8077,461988682
8078,8078,18181530
8079,8079,77800847
8080,8080,109703512
8081,8081,62224962
8082,8082,5516492
8083,8083,98237636
8084,8084,65007861
8085,8085,354054771
8086,8086,131248504
8087,8087,90644145
8088,8088,858304
8089,8089,365227
8090,8090,98127790
8091,8091,265149
8092,8092,13275696
8093,8093,70562302
8094,8094,15494520
8095,8095,8142056
8096,8096,3851850
8097,8097,2298089
8098,8098,13463244
8099,8099,7555549
8100,8100,2703108
8101,8101,129568030
8102,8102,123539232
8103,8103,3118019
8104,8104,113992046
8105,8105,535373
8106,8106,2794654
8107,8107,385475531
8108,8108,2203385
8109,8109,94330420
8110,8110,979002
8111,8111,14495791
8112,8112,82524066
8113,8113,693493
8114,8114,80516988
8115,8115,102671422
8116,8116,10784707
8117,8117,131681314
8118,8118,72281666
8119,8119,2954676
8120,8120,11282935
8121,8121,7433829
8122,8122,14954269
8123,8123,124220528
8124,8124,16705328
8125,8125,65395522
8126,8126,4225670
8127,8127,76714937
8128,8128,677219
8129,8129,906256
8130,8130,66914286
8131,8131,103512238
8132,8132,68442505
8133,8133,405806232
8134,8134,95138126
8135,8135,458566082
8136,8136,69009121
8137,8137,127883089
8138,8138,18074715
8139,8139,10262238
8140,8140,520170402
8141,8141,14343282
8142,8142,1165437
8143,8143,89825103
8144,8144,16684766
8145,8145,131045896
8146,8146,351261801
8147,8147,633064042
8148,8148,143041044
8149,8149,6462561
8150,8150,362795861
8151,8151,2544088
8152,8152,483098282
8153,8153,4715021
8154,8154,119305450
8155,8155,563781562
8156,8156,7442078
8157,8157,32116721
8158,8158,403455482
8159,8159,2122536
8160,8160,2638954
8161,8161,10287270
8162,8162,613087512
8163,8163,353595051
8164,8164,347330531
8165,8165,143382084
8166,8166,666277402
8167,8167,13447550
8168,8168,14769206
8169,8169,14784312
8170,8170,377625521
8171,8171,81940966
8172,8172,16457256
8173,8173,471973842
8174,8174,534404042
8175,8175,73222419
8176,8176,114313178
8177,8177,114107950
8178,8178,114443496
8179,8179,102333216
8180,8180,135067260
8181,8181,66511080
8182,8182,23892271
8183,8183,61005541
8184,8184,562764402
8185,8185,88172293
8186,8186,129265580
8187,8187,143279674
8188,8188,83141848
8189,8189,124220662
8190,8190,550329432
8191,8191,76595602
8192,8192,16499762
8193,8193,11127856
8194,8194,98408444
8195,8195,68591556
8196,8196,145501488
8197,8197,79797256
8198,8198,77234429
8199,8199,17074763
8200,8200,13162038
8201,8201,528119461
8202,8202,143829248
8203,8203,647870512
8204,8204,17052862
8205,8205,69552381
8206,8206,3614129
8207,8207,434471462
8208,8208,412545652
8209,8209,381346491
8210,8210,474623372
8211,8211,79003159
8212,8212,435922282
8213,8213,572881
8214,8214,415493512
8215,8215,17449225
8216,8216,1177222
8217,8217,498218402
8218,8218,616970802
8219,8219,2954730
8220,8220,73946283
8221,8221,882293
8222,8222,46711461
8223,8223,3129573
8224,8224,78304458
8225,8225,4519143
8226,8226,131751018
8227,8227,76500556
8228,8228,83923611
8229,8229,446113072
8230,8230,6596867
8231,8231,979041
8232,8232,621314502
8233,8233,68390604
8234,8234,100068956
8235,8235,6865381
8236,8236,2504279
8237,8237,13277567
8238,8238,103996098
8239,8239,144946374
8240,8240,555639112
8241,8241,906587
8242,8242,71528857
8243,8243,1142585
8244,8244,79185305
8245,8245,77380169
8246,8246,136278528
8247,8247,80648074
8248,8248,123877386
8249,8249,374681251
8250,8250,2252935
8251,8251,6787638
8252,8252,7263732
8253,8253,498329072
8254,8254,85848827
8255,8255,91543334
8256,8256,906583
8257,8257,17099643
8258,8258,1579397
8259,8259,953097
8260,8260,571658
8261,8261,67928750
8262,8262,3002376
8263,8263,1166559
8264,8264,107351012
8265,8265,118462098
8266,8266,482854552
8267,8267,10279759
8268,8268,2541028
8269,8269,45684201
8270,8270,132635814
8271,8271,535479592
8272,8272,60904700
8273,8273,638295
8274,8274,2183171
8275,8275,13185277
8276,8276,40542121
8277,8277,366441451
8278,8278,2200206
8279,8279,470302002
8280,8280,74249000
8281,8281,93320392
8282,8282,435175482
8283,8283,87872169
8284,8284,435477342
8285,8285,88806551
8286,8286,115756088
8287,8287,567680
8288,8288,133577470
8289,8289,131218566
8290,8290,2316810
8291,8291,75250675
8292,8292,112759286
8293,8293,70386496
8294,8294,477910262
8295,8295,6166675
8296,8296,5611640
8297,8297,14464631
8298,8298,133854940
8299,8299,44230981
8300,8300,95292778
8301,8301,14340428
8302,8302,6762015
8303,8303,8112401
8304,8304,113989162
8305,8305,3130304
8306,8306,2712608
8307,8307,2498298
8308,8308,2264730
8309,8309,121275012
8310,8310,65732147
8311,8311,102586228
8312,8312,9995248
8313,8313,73768614
8314,8314,1089864
8315,8315,596068
8316,8316,66342544
8317,8317,379395861
8318,8318,387677431
8319,8319,531213331
8320,8320,101144062
8321,8321,132625720
8322,8322,141336457
8323,8323,2654326
8324,8324,12620317
8325,8325,2480885
8326,8326,135872408
8327,8327,8011849
8328,8328,60742275
8329,8329,12165621
8330,8330,76414411
8331,8331,607484382
8332,8332,140683099
8333,8333,4311595
8334,8334,3660310
8335,8335,5127056
8336,8336,102242728
8337,8337,10237170
8338,8338,141340289
8339,8339,68950957
8340,8340,136869762
8341,8341,61675981
8342,8342,413820262
8343,8343,619417582
8344,8344,800613
8345,8345,96402886
8346,8346,114309212
8347,8347,127676945
8348,8348,438868572
8349,8349,1585236
8350,8350,4303169
8351,8351,568915932
8352,8352,143897854
8353,8353,861317
8354,8354,97859550
8355,8355,131340188
8356,8356,6942677
8357,8357,13145399
8358,8358,115745614
8359,8359,482172272
8360,8360,361258761
8361,8361,92305558
8362,8362,73361840
8363,8363,357741761
8364,8364,707669
8365,8365,363618741
8366,8366,971637
8367,8367,132041656
8368,8368,913895
8369,8369,5471348
8370,8370,2217695
8371,8371,67041051
8372,8372,503999852
8373,8373,104082608
8374,8374,13040252
8375,8375,68046635
8376,8376,61639666
8377,8377,3130308
8378,8378,13724926
8379,8379,98356862
8380,8380,61760947
8381,8381,127297923
8382,8382,76408093
8383,8383,2242663
8384,8384,393157072
8385,8385,129568036
8386,8386,578475322
8387,8387,511053382
8388,8388,395664662
8389,8389,3002364
8390,8390,581235412
8391,8391,1115907
8392,8392,440529852
8393,8393,70644528
8394,8394,2304481
8395,8395,1143345
8396,8396,1865496
8397,8397,17790859
8398,8398,467988092
8399,8399,110044972
8400,8400,2226960
8401,8401,10287343
8402,8402,2238146
8403,8403,110256510
8404,8404,384453591
8405,8405,6611855
8406,8406,533489272
8407,8407,143398262
8408,8408,558504172
8409,8409,14428064
8410,8410,64480669
8411,8411,71078428
8412,8412,61543379
8413,8413,2396491
8414,8414,385097601
8415,8415,564880
8416,8416,2122526
8417,8417,110146986
8418,8418,17199958
8419,8419,443082612
8420,8420,2243341
8421,8421,76394295
8422,8422,73528756
8423,8423,107811486
8424,8424,565055
8425,8425,506078372
8426,8426,5490699
8427,8427,4637227
8428,8428,2322226
8429,8429,131963734
8430,8430,6745603
8431,8431,88252811
8432,8432,6322629
8433,8433,353045901
8434,8434,105061514
8435,8435,102811482
8436,8436,5847751
8437,8437,1161126
8438,8438,68470033
8439,8439,13727738
8440,8440,123803098
8441,8441,888369
8442,8442,111774722
8443,8443,120302496
8444,8444,93037296
