song_id,label
3873978,dance
3873979,dance
3874233,chill
3874608,dance	morning
3874610,work
3874951,party
3874974,chill	gym	sad
3875748,club
3875973,dance
3884813,gym
3885775,training	workout
3886133,car	chill	dance	gym	party
3886151,gym	training	workout
3886180,chill
3886181,chill
3886184,chill
3886236,car	chill
3886728,car	chill	gym	night	party	relax	work
3886734,chill
3887322,chill	sad
3890383,work
3891246,party
3892034,work
3892038,work
3892462,dance
3892657,dance	party	running
3893200,car	chill
3893202,chill
3896443,car	dance
3899461,club
3904040,club
3905056,chill	dance	relax	work
3905059,dance	happy	party
3905062,chill	sad
3905070,relax	work
3905124,car	dance	gym	party	work	workout
3906320,chill
3906972,party
3906989,gym	training	workout
3907797,work
3907803,chill	gym	relax	running	training
3908233,club
3909730,running
3909731,chill	gym	party	running	train	training	work	workout
3909735,park
3912137,work
3913267,chill
3917164,sleep
3921384,chill
3922216,chill	dance	party	summer
3922340,dance
3923661,chill	relax
3931954,dance
3942043,dance
3943222,running	training
3943601,dance
3957722,dance
3957815,dance
3957950,dance
3957953,dance
3957957,dance
3957959,party
3957975,sad
3958018,club
3958511,party
3958522,chill	dance	party
3958553,party
3958769,dance
3959408,relax	sad	shower
3959769,dance
3959770,dance
3960791,chill	party	running	work
3960792,car	party	work
3960793,car	happy	party	running	work
3960798,car
3960800,gym
3960801,car
3960802,party
3961084,summer
3961153,dance
3968120,morning
3968763,running	training
3968765,relax	running	training
3968772,running	training
3968776,running	training
3971693,chill	relax
3971812,running	summer
3973902,car	chill	gym	morning	party	running	summer	work
3976599,dance	gym	party
3976602,car	dance	gym	happy	party	running	summer	workout
3976674,dance	gym	party
3977905,car	chill	party	running	summer	training	workout
3978446,dance	gym	work
3979724,dance	gym
3979726,gym	running
3979727,dance
3979853,morning
3981269,dance
3996794,dance
3996796,dance
3996859,dance
4000407,party
4006595,chill	dance	party	work
4006895,happy	party	workout
4006939,car	chill	dance	gym	night	party	running	summer	work	workout
4006959,relax
4007095,car	dance	party
4007269,dance
4007318,dance
4007528,dance	party
4007598,dance
4008364,car	chill	dance	gym	happy	night	party	relax	running	sleep	summer	train	work	workout
4008456,dance	party
4008548,chill
4011404,dance	party
4011405,summer
4013664,dance	party	running	training
4027672,party
4038018,chill	dance	night
4038019,chill
4038280,dance
4042941,dance
4072623,dance
4072627,dance
4074658,gym
4077573,dance	night	party	summer
4080920,dance
4084770,chill
4086848,gym	work
4086849,work
4086850,work
4086858,chill	work
4087046,training	workout
4087067,work
4087068,chill	sleep	work
4087172,party
4087394,dance	party
4087608,car	chill	dance	party	relax	summer	work
4089379,park
4091077,running
4091624,gym	night	training	workout
4091635,workout
4091719,training
4092055,gym
4094365,party	work
4094366,party
4094367,party
4094391,chill
4094753,party
4094757,car
4094810,dance
4094888,running
4095112,dance
4095116,dance
4095119,dance
4095740,party
4096449,dance	party
4096719,dance
4096722,chill	dance	night	party	summer
4096736,dance
4096754,chill	dance	happy	party	running	workout
4096755,dance	party
4096963,car	chill	club	dance	gym	happy	morning	party	running	shower	summer	workout
4097192,party
4097196,sad
4097303,dance
4097308,club	dance	gym	party	running
4097332,chill	dance	party	relax	sad
4097346,dance
4097349,dance
4097356,dance	party
4097358,dance	party
4097362,dance	party	running
4099235,dance
4099852,party	work
4099864,dance
4103261,party
4104404,relax
4104409,relax
4108057,chill	club	dance	happy	night	party	running	summer
4108058,dance
4108061,dance
4108063,dance
4108288,dance	night
4108291,happy
4109205,dance	party	summer
4109206,party
4109207,dance	party
4110654,gym
4110989,club	dance	party	training
4114329,relax
4114809,chill	relax
4116566,party
4116567,dance
4116568,running
4116811,car	dance	work
4116950,gym	train	training	workout
4116951,gym	party	train	training	work	workout
4116953,gym	training	workout
4116957,training	workout
4116959,training	workout
4116963,training
4117058,dance
4117136,dance
4118785,night
4118850,summer
4118851,summer
4118852,summer
4118961,car	dance	gym	party	running	summer	training	work
4119920,work
4119924,sleep
4120079,dance
4121012,dance	party
4121427,chill	gym	party	summer	work
4121830,dance
4122057,dance
4122547,dance	party
4122561,sleep
4123014,party	sad
4123045,car	chill	party	work
4123268,summer
4123271,dance
4123275,party
4123279,dance
4123461,happy
4123745,dance
4124174,dance
4124177,running
4124516,club	dance	party	summer
4124631,party
4124648,party
4124656,car	dance	party	running
4124657,dance	party
4124658,dance
4125087,dance	summer
4125088,dance
4125116,dance
4125128,car	chill	dance	gym	happy	morning	night	party	running	summer	training	work	workout
4125129,chill	dance	party	summer
4125130,dance
4125137,chill	dance	happy	night	party
4125592,dance	party
4125923,dance
4127462,dance	party
4132631,summer
4132632,summer
4132633,summer
4132634,summer
4132635,summer
4132636,summer
4132637,party	summer
4132638,summer
4132639,summer
4132640,summer
4132641,summer
4132642,summer
4132643,summer
4132644,summer
4132645,summer
4132646,summer
4134354,chill	night
4151914,dance
4156081,sleep
4156086,sleep
4157313,dance
4159220,dance
4159223,dance
4159500,work
4160021,dance	party
4160826,dance
4160834,chill	dance	gym	party	running
4160857,chill	relax
4162078,car	chill	dance	gym	happy	party	running	summer	training	workout
4162082,dance
4162685,dance	party	summer
4162687,dance
4162689,dance
4162693,chill	club	dance	gym	happy	night	party	running	shower	summer	train	training	work	workout
4162694,club
4165535,morning
4168629,dance
4168640,dance	party
4175768,dance
4180396,dance
4182576,sleep
4184624,dance
4184666,dance
4184698,dance
4185490,dance	party
4185796,party
4185902,car	chill	gym	party	running	work
4185910,car	dance	gym	party
4187046,dance
4187426,dance
4188237,car	chill	night	party
4188287,car	chill	dance	happy	morning	night	party	shower
4188290,party
4188329,dance
4188430,summer
4188437,car	chill	dance	happy	morning	night	party	relax	running	shower	sleep	summer	train	work	workout
4188503,relax
4188586,sad
4189317,dance	party
4192095,dance
4192211,morning
4193526,dance
4193815,club
4193816,club
4194876,chill	party	running
4194878,chill	morning	night	party	running
4194891,club
4194903,chill	dance	happy	party	relax	work
4195713,car	chill	club	dance	gym	happy	night	park	party	relax	running	summer	training	work	workout
4195714,dance	party	running	training	work
4195715,chill	dance	morning	party	running	sad	summer
4197445,chill
4197446,chill
4197447,chill
4197448,chill
4197449,chill
4197450,chill
4197451,chill
4197452,chill
4197453,chill
4197454,chill
4197455,chill
4197456,chill
4197457,chill
4197458,chill
4197459,chill
4197460,chill
4197461,chill
4197462,chill
4197463,chill
4197464,chill
4197465,chill
4197466,chill
4197468,chill
4197470,chill
4197471,chill
4197472,chill
4197473,chill
4197474,chill
4197475,chill
4197796,workout
4197797,chill	club	dance	gym	night	party	relax	running	training	work
4197807,dance
4197811,gym	training	workout
4197813,gym
4198565,dance	night	party
4198567,dance	night
4198570,dance	night	party
4204382,chill	dance	morning	night
4207177,dance
4207699,dance
4209117,dance
4209315,dance
4209608,dance	gym	party
4209612,dance	gym	party	workout
4209617,car	club	dance	gym	party	running	summer
4209621,dance	party	workout
4209626,dance	party	running	summer
4209635,dance	happy	party	running
4209638,dance	party
4209640,dance	party
4209645,dance
4209649,chill
4209651,dance
4209655,party
4209658,dance	party	running
4209659,dance	party
4209660,dance
4209674,dance	party
4209675,dance	party
4209682,dance
4209684,dance
4210844,chill	work
4210954,chill	sleep
4210978,dance	work
4211242,sad
4211243,sad
4216277,car	chill	club	dance	gym	party	running	shower	summer	training	work	workout
4217492,dance	party
4217501,chill
4217508,dance
4217646,dance
4217719,dance
4217743,dance	party
4217751,dance
4218553,dance
4218673,work
4218717,gym	party
4219253,chill
4220304,gym	party
4220306,car	chill
4220873,dance
4223957,party
4224041,happy
4224616,car	chill	dance	gym	running
4224618,night	relax	sad
4224626,sad
4224655,gym
4225006,training
4225037,chill	relax
4225613,car	chill	dance	party	relax	sad
4225617,dance
4225670,club	dance	party
4225671,running
4227704,dance
4229669,sad
4229670,chill	sad
4229719,chill	party
4230894,morning
4230895,morning
4230896,morning
4230898,morning
4230900,morning
4230901,morning
4230904,morning
4230905,morning
4230908,morning
4230910,morning
4230914,morning
4230915,morning
4230917,morning
4230918,morning
4230919,morning
4230920,morning
4230921,morning
4230922,morning
4230923,morning
4230924,morning
4230925,morning
4230926,morning
4230928,morning
4231436,car	chill	club	dance	happy	party	running	summer
4232293,party
4232298,chill	party	workout
4232302,running	training
4232303,running	training
4232304,car	chill	dance	gym	party	running	summer
4232307,car	club	dance	gym	night	party	summer	work
4232975,party
4233792,car	chill	dance	happy	night	party	running	shower	summer	training	work
4234480,dance
4234813,party
4242926,relax
4244303,chill	sad	training
4244308,training
4244309,training
4244595,chill	dance	party	work
4244853,chill
4244854,dance
4244859,chill
4244861,chill
4246385,party
4246424,party
4247272,sad
4251146,chill
4252471,dance
4252998,chill
4253019,dance	party
4253020,dance
4253028,car	party	running
4253149,party
4253389,party
4253390,party
4253391,dance
4253392,club	dance	party	running
4253394,party
4253397,party
4253398,party
4253405,party
4253409,party
4253412,party
4253414,dance	party
4253415,dance
4253416,dance	party	running
4253417,dance
4253428,dance	party
4253430,dance
4253525,dance	party
4253527,party
4253528,car	party
4253529,party
4253530,dance	party
4253532,night
4253536,party
4253544,party
4253547,dance
4253554,party
4253555,party
4253556,party
4253570,party
4253577,dance	happy	party	relax
4253853,party
4253913,party
4253929,dance
4253937,party
4254236,party
4254800,sad
4254808,sad
4255361,dance
4255591,dance	gym	party	running	work	workout
4255658,dance	happy	party
4255660,dance	happy	night	party
4255662,dance	party	summer
4256169,dance	party
4257104,dance
4262789,dance
4273705,party
4273999,car	relax
4274001,car	chill
4274006,gym	running	training
4274007,party
4274008,car
4274028,gym
4274029,chill	party
4274033,gym
4274038,car	dance	gym	party	work
4274047,chill
4274055,dance	party	summer	work	workout
4274057,car	gym
4274593,dance
4274594,dance
4275447,shower
4282010,chill
4282296,car	chill	gym	happy	morning	night	party	relax	running	work
4282301,car
4284071,party
4286051,car	chill	dance	gym	happy	party	relax	running	summer	training	work
4286052,chill
4286053,chill	dance	gym	party	relax	running	summer	work
4286591,dance
4288159,chill	dance	party
4288219,chill
4288235,chill	dance	party
4288345,chill
4288413,dance
4288426,car	chill	relax	sad	sleep
4288447,dance
4289176,chill
4289739,sad
4289750,happy
4290138,car	gym	sad
4290202,dance	gym	party
4290974,relax	sad	sleep
4290976,sleep
4292105,dance
4292114,dance	gym	party	relax	running	summer	workout
4292116,dance
4292257,dance	party
4292258,dance
4292272,dance
4292887,work
4292987,dance
4298172,dance	happy	party	work
4298293,dance
4299628,dance
4299634,chill
4299685,chill
4299694,chill	summer
4299868,chill
4299871,chill	happy	morning	night	party	relax	summer	work
4299993,chill
4300032,dance
4300154,chill
4300169,chill
4300243,chill	dance	party
4300259,chill
4300806,party
4300847,party
4300901,party
4301027,dance
4301029,dance
4301039,dance
4301074,dance
4301418,chill	night	relax	running	sad	sleep	train
4301427,car	chill	dance	gym	happy	night	party	running	summer	training	work
4301865,dance	party
4301866,dance
4301867,dance
4302194,car	chill	dance	gym	party	running	summer	train	training	work	workout
4302759,dance
4303181,chill
4304156,dance	party
4304158,dance	party
4304184,party	summer
4304763,sad
4305102,dance
4306044,dance	party
4306806,night
4306817,relax	work
4307634,chill
4307635,car	chill	relax	sad	shower	work
4307640,chill	happy	morning	party	relax	running	summer	training	work
4307890,party
4307891,car	chill	relax	sad	sleep
4307896,car	chill	dance	sad	sleep	work
4308044,club	dance
4308345,dance
4308350,dance	night	party
4308905,dance
4309449,dance
4309950,work
4310808,dance	gym	party	training	work
4310907,dance
4311056,dance	night	party	running
4311268,car	relax
4311271,relax
4311272,car	chill	dance	happy	morning	party	relax	running	shower	summer	work	workout
4311360,chill	dance	relax
4311375,sleep
4311594,car	gym	running	training	work	workout
4311595,car	chill	dance	gym	party	relax	running	sad	summer	training	work	workout
4311596,chill	gym	running
4311597,car	chill	dance	gym	party	running	summer	train	training	work	workout
4311598,gym	night	party	running	work	workout
4311599,car	gym	party	running	summer	training	work	workout
4311600,car	gym	night	party	running	work	workout
4311601,car	gym	party	work	workout
4311602,chill	party	summer	work
4311603,car	party	work
4311604,car
4311607,gym	running
4314116,dance
4315297,gym	party	work	workout
4315310,car	chill	dance	gym	happy	party	running	summer	training	work	workout
4315311,car	chill	running	summer
4315312,car	chill	night	party	running	summer
4315315,car	chill
4315317,car	chill	dance	gym	happy	morning	party	running	sad	shower	summer	work
4315319,car	chill	gym	happy	party	running	summer	work	workout
4315320,chill	party
4315321,car
4315378,chill	party	running	work	workout
4315379,chill	gym	party
4315380,summer
4315382,car	chill	dance	happy	night	party	sad	shower	summer	work
4315383,sad
4315384,sad
4315388,chill
4315389,chill	dance	night	party	sad	sleep	work
4315492,running
4315524,chill	party
4315583,chill
4315684,car	chill	dance	gym	happy	morning	night	party	relax	running	summer	training	work
4336297,party
4368116,car	chill	dance	gym	morning	party	relax	running	sad	shower	summer
4368119,party
4368120,chill	party	relax	sad	work
4369738,dance
4369739,dance
4369741,dance
4370367,club	dance
4395716,dance
4395725,dance
4437789,chill
4454638,work
4463636,dance
4463665,dance
4463697,dance
4468050,dance
4468052,dance
4468053,dance
4468055,dance
4468058,dance
4468060,dance
4468062,dance
4468063,dance
4468064,dance
4468124,dance
4468125,dance
4468127,dance
4468128,dance
4468129,dance
4468230,dance
4468303,dance
4468304,dance
4468307,dance
4468309,dance
4468312,dance
4468314,dance
4468315,dance
4468318,dance
4468322,dance
4469114,dance
4472025,dance
4490347,relax
4508450,dance
4518005,chill
4518010,chill
4518531,dance
4519143,dance
4519413,dance
4519496,dance	party
4519514,dance	party
4519680,dance
4519745,dance
4519828,dance
4519899,dance	party
4519901,club	dance	party
4520095,dance
4520158,dance
4520340,dance
4520397,dance	party
4520994,dance
4520995,dance
4530812,dance
4531344,dance	night
4538926,sleep
4540396,chill	relax
4550763,dance
4562937,car	gym	party	workout
4562939,car	party	workout
4562943,club
4563485,running
4563487,chill
4575932,dance
4585472,car	chill	dance	gym	party	running	summer	work
4585482,dance	party
4585679,dance	night	party
4585689,dance	party
4586922,chill	training	work
4586923,chill
4586924,car	chill	gym	training	work	workout
4586925,club
4586926,car	chill	gym	training	work	workout
4586929,gym	workout
4588197,party
4588198,dance
4588204,party
4588209,party	sad	sleep
4588210,party
4588211,sleep
4588212,party
4588217,party
4588219,sleep
4588224,party
4591829,dance
4591840,dance
4597965,dance
4597966,dance
4597967,party
4597970,dance	party
4598043,dance
4598371,dance
4601779,party
4601933,car	chill	club	dance	gym	night	party	running	summer	training	work	workout
4602451,chill
4602452,chill
4602453,chill
4602455,chill
4602456,chill	dance	party	relax	work
4602459,chill
4602462,chill
4602470,chill	relax
4602493,running	summer
4603174,dance	party
4603396,car	dance	party	workout
4603398,car	dance	gym	morning	party	running	workout
4603399,chill	dance	happy
4603400,car	chill	dance	gym	happy	night	party	relax	running	training	work	workout
4603401,dance	party	work
4603402,dance	party	workout
4603404,car	dance	night	party	work
4603408,car	chill	club	dance	gym	happy	morning	night	park	party	relax	running	summer	training	work	workout
4603411,car	chill	gym	party	running	sad	work
4604615,chill	relax	summer
4605194,training
4607332,chill
4608489,chill	relax	work
4611915,dance
4611919,dance
4612915,dance
4618972,chill
4619054,chill	morning	night	relax	sleep
4619057,chill	dance	relax
4619462,car	chill	dance	gym	party	running	training	workout
4619463,dance	gym	night	party	running	summer
4619464,car	chill	club	dance	gym	happy	party	relax	running
4619465,car	dance	party	training
4619466,car	chill	club	dance	gym	happy	morning	night	party	running	shower	summer	train	training	work	workout
4619468,dance	party
4619479,dance
4619486,dance
4621022,dance	party
4621664,dance
4621701,party
4621947,chill	dance	relax
4621949,relax
4621951,chill
4622054,dance
4622567,chill
4622573,party	shower
4622721,chill
4622729,chill
4622957,chill	dance	party	sad
4622958,dance
4624027,car	chill	dance	morning	night	party	relax	running	sad	shower	sleep	summer	train	work
4624798,dance
4625863,park
4631881,dance
4631883,dance
4633147,party
4633162,dance
4633171,dance
4633180,club	dance
4633380,gym
4634579,car	chill
4634581,sad
4634582,car	chill	happy	party	sad
4634583,car
4634585,car
4634587,car
4634866,dance	gym	party	workout
4634871,dance
4634907,party
4636510,car	chill
4636512,relax
4636513,chill	morning
4636644,dance
4636656,dance
4636893,party
4637227,party	running
4638779,summer
4638780,dance	train
4638783,train
4639836,car
4639913,party
4640025,car
4640027,car	gym	running	work
4640030,car	chill	gym	running
4640032,car	chill	night	shower	work
4640035,car
4641787,relax
4642492,party
4648589,chill	relax
4654895,sad
4657537,car	chill
4659972,dance
4667300,relax
4668253,dance
4668258,chill
4668435,car
4670271,dance
4670273,car	chill	club	dance	gym	happy	night	party	running	shower	summer	train	work	workout
4670276,car	chill	dance	party	sleep	summer	workout
4670277,relax
4672193,training
4672228,dance
4672229,dance
4672230,dance
4672231,club	dance
4672232,dance
4673383,party
4673871,dance
4675357,car	chill	gym	party	training
4677402,car	chill	night	party	relax	sad	summer	work
4677572,chill	dance	gym	night	party	summer	workout
4677851,relax
4677990,chill	happy	party	relax
4678214,chill
4679243,sleep
4681040,chill
4682276,relax
4684015,party
4684663,chill
4687654,relax
4687655,relax
4687657,relax
4687663,relax
4688230,chill
4688231,chill	dance	party
4689918,work
4694981,dance
4694989,club	dance	party
4702407,chill
4702409,dance	party
4702416,dance
4703131,chill
4704278,relax
4708087,dance	night	running
4708297,dance
4708315,club	dance
4708316,dance	summer
4709937,dance	party	training
4709938,dance	gym	party	summer
4709940,dance
4709942,dance
4709944,car	dance	gym	party	running	summer	training	workout
4709947,dance	happy	party	running
4709948,dance
4709950,dance	party	running
4709951,dance	night	party	running
4709953,party
4709958,gym	work	workout
4710773,party
4710920,car	chill	gym	party
4711054,dance
4711056,dance	party
4711059,dance
4715021,dance
4725817,party
4727551,party
4728033,dance
4729228,dance
4729230,dance
4729235,dance
4729240,dance
4729245,dance
4732797,work
4732798,dance	party	work
4732810,chill	work
4733113,car	gym	running	work	workout
4733114,training	workout
4733116,dance	sad
4733117,gym	training	workout
4735504,work
4735817,relax	summer
4735853,dance
4736197,chill
4737310,happy
4760904,dance	party
4760940,workout
4761447,dance	happy	party
4761516,gym
4761582,chill	party
4761583,chill	relax	sad
4761586,chill	night
4761589,dance
4761593,car	chill	dance	party	relax	sad	sleep	summer	work
4762041,car	chill	dance	gym	party	running	sad	summer	training	work	workout
4762629,party
4762933,chill	party
4762941,chill	dance	night	party	running
4762943,dance	party
4763114,dance
4763165,car	chill	dance	gym	happy	night	party	relax	running	summer	training	work	workout
4763577,sad
4763683,car	dance	gym	party	running	summer	train	work	workout
4764135,chill	happy	party
4764224,chill	dance	party
4764853,dance
4764856,chill
4764905,dance	night
4765574,dance	party
4765592,dance	party
4765597,party
4765749,party
4766234,chill
4773175,dance
4773178,dance
4773183,dance
4775167,dance
4789963,dance
4827988,dance	party
4828155,relax
4828156,relax
4829336,dance
4830494,club
4832314,dance
4833722,party
4833728,dance	gym
4833729,car	dance	party	shower
4833777,dance
4834207,party
4834217,party
4834222,party	work	workout
4844953,party
4848231,party
4848235,running	training
4858197,dance
4858198,dance
4858199,party
4858208,dance	party
4858228,dance
4885709,party
4895400,morning
4895411,morning
4895427,morning
4895431,morning
4895577,summer
4928663,chill	dance	night	running
4945407,car	chill	dance	gym	happy	night	party	running	shower	summer	work
4945420,dance	party
4946882,chill	dance	happy	night	park	party	relax	sad	summer	train	work
4952827,chill	work
4952868,chill
4952885,chill	happy	work	workout
4952887,morning
4952888,chill	party	work
4952889,car	chill	dance	gym	party	work	workout
4952893,chill	morning
4952898,work
4952901,party
4952936,work
4952963,chill	party	relax	summer	work
4952964,work
4954356,dance
4955228,dance
4955231,club	dance	party
4967249,work
4967937,chill
4967938,chill	party
4967940,car	chill	party
4967941,party
4967943,party
4967946,party
4967952,dance	party
4967955,party
4969003,chill	party
5018265,dance	party
5058788,night
5060034,car	chill	party	summer	work
5060528,training	workout
5077251,club	dance	gym	night	party	running	summer
5077272,club	dance	night	party	running	summer
5078973,chill	club	dance	gym	happy	night	party	running	summer	training	work	workout
5079375,dance	party
5079647,party
5079862,club	dance	party
5081113,chill
5081383,dance	running
5081556,running
5081558,dance
5081561,dance
5081563,dance	running
5081575,dance
5088076,summer
5088077,summer
5088078,summer
5088079,summer
5088080,summer
5088081,summer
5088082,summer
5088083,summer
5088084,summer
5088085,summer
5088086,summer
5088087,summer
5088088,summer
5088089,summer
5088090,summer
5088091,summer
5088092,summer
5088093,summer
5088094,summer
5088095,summer
5088096,dance
5088102,dance
5088104,dance
5092738,chill	club	dance	night	party	running	sad	summer
5093604,car	chill	dance	happy	night	party	running	summer	work
5093607,chill
5093609,chill
5093617,sad	work
5093618,party
5093637,night	sad	sleep
5093662,chill	dance	party	running	work
5093672,chill	dance	party
5093775,party
5093776,gym
5093780,dance	gym	party	running	summer	training
5093787,party
5093875,shower	work
5093933,car	party
5093943,dance	party	summer
5094040,car	chill	gym	happy	night	party	relax	running	shower	sleep	train	workout
5094067,dance
5094068,dance
5094069,gym
5094073,dance	party
5094075,training	workout
5094110,dance	party
5094200,night
5094211,chill	dance	happy	night	party
5094396,dance	party
5094418,dance
5094594,dance	party
5094636,dance	party
5094729,car	party	training
5096970,club	dance	party
5097017,party
5102585,party
5104476,party
5104840,dance
5104841,dance	party
5104842,dance	party
5104843,work	workout
5104845,dance
5104987,party
5105070,work
5105083,chill	relax
5105781,party
5106540,party
5106555,party
5120801,gym
5120805,party
5120808,gym
5120811,party
5125708,dance	party
5125709,dance
5127056,dance
5146812,dance
5147229,dance
5149239,chill	morning	sad	summer
5150033,party
5150299,dance	party	workout
5150304,dance
5151905,chill
5152324,dance	work
5158534,dance
5161808,dance
5161815,dance
5169782,training	workout
5169783,gym	workout
5169784,gym	work
5169785,gym	training	workout
5169786,gym	training	workout
5169787,workout
5169788,gym	training	workout
5169789,workout
5169790,workout
5169791,gym	training	workout
5169792,gym	training	work	workout
5169793,workout
5169794,workout
5169795,workout
5169797,workout
5169798,work	workout
5169799,gym	party	running	training	work	workout
5169803,training	workout
5169805,workout
5169807,workout
5169810,gym	training
5169817,dance
5169823,dance
5169965,chill	gym	party	training	work	workout
5169977,party
5169978,dance	party
5179701,dance
5179703,dance
5179704,party
5179706,dance
5180991,dance
5181151,car	party	shower	work
5181207,club	dance	gym	night	party	running	workout
5185071,dance
5190245,dance	train
5190254,dance
5190303,dance
5191886,running	training
5196755,dance	party
5199219,gym	party	training	workout
5199225,train	training
5199226,gym
5199227,training
5204381,dance
5204388,dance
5204410,park
5218221,dance
5220486,dance
5223159,sad
5223917,dance
5223989,sleep
5224046,party
5224083,party
5250664,morning
5250944,chill	club	dance	gym	night	party	running	summer	training	work
5271168,car	chill	dance	party	shower	summer
5277423,chill	relax	sad	sleep
5277425,relax	sad
5277428,relax	sad
5277431,sad
5278001,sad
5278006,relax
5278007,relax	sad
5278009,relax	sad
5278014,sad
5278039,sad
5278041,relax
5278042,relax
5278062,relax
5278063,sad
5288626,morning
5304387,gym	running	training
5305134,dance
5317033,work
5317037,chill	relax	sad
5317041,night	relax
5323495,party
5323837,dance
5335629,car	gym	party
5336892,sad
5341218,chill	dance	party	summer
5351361,chill	club	dance	happy	morning	night	party	relax	running	summer	work
5355095,party
5356546,dance
5357472,dance
5362513,morning
5362882,summer
5363024,dance	party	running	training
5363365,car	chill	dance	relax	sad	shower	work
5367498,dance	party
5398215,club	dance
5398271,chill
5400243,club	dance	gym	night	party	running
5401270,running	training
5401389,dance	party	summer
5402937,dance
5403365,dance
5404426,party
5404427,party
5404441,party
5404448,dance
5404466,party
5404484,dance
5404526,car	chill	dance	happy	morning	night	party	running	shower	summer	work
5404527,car	dance	night	party
5404528,car	chill	dance	party	shower	work
5404529,party	running	work
5404530,car	party	work
5404531,party
5404533,dance	party
5404534,work
5404536,party
5404538,party
5404539,car	party	work
5404540,chill
5404542,car	chill	party	running
5404543,party	running
5404544,party
5404546,car	party
5404547,party
5404549,dance	party
5404550,party
5404551,dance
5404554,car	dance
5404556,dance	party
5404557,car	party
5404560,party
5404564,party
5404566,party
5404568,car	dance	happy	night	party	running	summer	work
5404569,car	party
5404571,party
5404573,night	party
5404574,work
5404577,party
5404581,car	work
5404586,party	work
5404588,sad
5404589,car	dance	party
5404591,car	party
5404593,party
5404596,dance
5404597,happy	party
5404598,dance	night	party
5404604,party
5404605,party
5404607,party	running	work
5404608,work
5404609,party
5404611,dance	happy	party
5404613,work
5404614,dance
5406262,dance
5407395,dance
5407578,dance
5411298,dance	party	summer
5411299,dance
5411300,dance
5413831,dance
5414113,chill
5416682,gym
5420471,car	chill	dance	party
5420472,party
5420473,car	dance	gym	happy	party	summer
5420475,chill
5422294,party
5424206,dance
5425135,sad
5425137,summer
5425214,chill	relax	sad	sleep	summer
5425218,chill	happy
5428760,summer
5429292,party
5429931,car	chill	night	relax	sad
5430038,chill	dance	gym
5430413,chill	dance	party	running	sad
5433317,relax
5433318,relax
5433319,relax
5433320,relax
5433321,relax
5433326,relax
5448107,dance
5448283,dance	party	train
5448333,dance
5454259,party
5468319,dance
5468705,chill
5471348,training
5471349,car	party	workout
5472094,dance
5472102,training
5472394,work
5472613,dance
5475062,dance
5475071,dance
5477458,dance
5478216,chill
5479441,dance
5479982,dance	party
5481834,relax
5487472,relax
5490598,dance	party
5490694,work
5490696,chill
5490699,car	chill	night	relax	sad	summer	work
5492070,dance
5495735,dance
5495783,dance
5495884,dance
5503498,chill	dance	party
5510182,dance
5516492,party
5522768,chill
5528232,car	dance	gym	party
5529793,dance
5542996,workout
5545070,car	dance	gym	night	party	running	training
5545299,dance	gym	party
5580527,dance
5584001,dance
5584042,dance
5590394,dance
5592960,party
5594020,dance	party
5596319,dance	party
5596386,car	dance	party
5596451,chill
5596985,relax
5596986,relax
5605155,party
5605784,chill
5606968,party
5606979,sad
5607951,dance	party
5608326,dance
5611990,dance	summer
5612140,training
5614776,dance	party
5617796,chill
5617992,party
5620720,chill	morning	work
5620937,party
5621303,sleep
5621392,dance	workout
5621409,dance	party
5622648,chill
5622810,party
5626621,party
5628942,dance
5628943,dance
5628945,dance
5628946,dance
5628947,dance
5628949,dance
5639242,dance
5639255,chill	club	dance	happy	night	party	summer
5639256,chill	dance	gym	party	running	summer
5639363,dance
5644531,chill
5644542,car	chill	dance	gym	party	running	summer	training	work	workout
5644736,car	chill	dance	gym	night	party	running	summer	training	work	workout
5644737,car	gym	summer
5645240,chill
5645452,dance	party	relax	shower
5645692,dance
5647875,dance
5649361,train
5652656,car	chill	dance	gym	party	relax	running	sad	training	work	workout
5657993,gym	party	training	workout
5662806,dance	party
5662811,dance
5664176,sad
5664764,dance	party
5674813,chill	relax	summer
5679606,dance
5679607,dance
5679611,dance
5691160,training
5702826,dance
5702952,party
5708485,chill	dance
5708735,gym	train	training	workout
5708742,gym	workout
5718902,dance	gym
5719431,party
5728959,dance
5728960,dance
5729400,dance
5729409,dance
5729415,dance
5734757,relax
5736736,dance
5742307,chill
5743496,work
5743497,car	chill	dance	party	work
5743500,car
5743502,car
5752358,club	dance	gym	party	summer
5754241,dance
5754244,dance
5754245,dance
5776696,park
5783488,chill	sad	summer
5785385,chill
5785689,chill	relax	summer	work
5785897,happy
5786006,relax
5786379,train
5786401,gym	training	workout
5786416,dance	night	party	summer
5786444,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout
5805165,club	dance	party	summer
5805424,workout
5805455,dance
5805723,chill	dance	happy
5816387,dance	happy	party	summer
5817088,chill	dance	gym	happy	party	running	work	workout
5817089,car	chill	club	dance	gym	happy	night	party	running	summer	train	training	work	workout
5820157,summer
5835722,party
5837599,chill
5847751,chill	dance	happy	party
5848589,dance	party	running
5867874,dance	party
5868427,park
5869379,dance
5891389,dance
5891522,dance
5896815,park
5896817,park
5896818,park
5896820,park
5896821,park
5896822,park
5896824,park
5896826,park
5896827,park
5896828,park
5896830,park
5896831,park
5896833,park
5896834,park
5896836,park
5896837,park
5896838,park
5896839,park
5896840,park
5896841,park
5896842,gym	park
5896843,park
5896844,park
